Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After,Country Code,Continent
http://fhsu.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,525,525,unknown,Unknown
http://uksw.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://smc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://citadel.edu,Compliant,Granular Consent Evaluated,526,550,unknown,Unknown
http://cuc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://georgefox.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,541,541,unknown,Unknown
http://losrios.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://morgan.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://stlawu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,547,547,unknown,Unknown
https://usim.edu.my,Compliant,No Granular Options Found,563,568,my,Asia
https://stedwards.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,561,561,unknown,Unknown
https://itb.edu.ec,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,554,554,ec,Unknown
http://sharif.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://csumb.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,559,559,unknown,Unknown
http://snnu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://akdeniz.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,557,557,tr,Unknown
http://providence.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://lasalle.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,570,570,unknown,Unknown
https://berea.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,562,562,unknown,Unknown
http://bethel.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://lhup.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://spelman.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,578,578,unknown,Unknown
http://kean.edu,Compliant,No Granular Options Found,581,579,unknown,Unknown
http://bellarmine.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,605,605,unknown,Unknown
https://fandm.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,584,584,unknown,Unknown
https://coastal.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,584,584,unknown,Unknown
https://usac.edu.gt,Non-Compliant - No Consent Mechanism,No Granular Options Found,581,581,gt,Unknown
http://bupt.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://miis.edu,Compliant,Granular Consent Evaluated,595,600,unknown,Unknown
http://ege.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tr,Unknown
https://unk.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,582,582,unknown,Unknown
http://hult.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://uibe.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://ntust.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tw,Unknown
http://gcsu.edu,Non-Compliant - Cookies Set Before Consent,No Granular Options Found,621,621,unknown,Unknown
http://augsburg.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,627,627,unknown,Unknown
http://tafensw.edu.au,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,619,619,au,Oceania
http://usi.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://southernct.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,630,630,unknown,Unknown
https://marmara.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,633,633,tr,Unknown
http://potsdam.edu,Compliant,No Granular Options Found,641,642,unknown,Unknown
http://njnu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://highpoint.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://sewanee.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://stmarytx.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://etown.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://pugetsound.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,649,649,unknown,Unknown
http://shisu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://cufe.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://hust.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,656,656,vn,Unknown
https://sou.edu,Compliant,Granular Consent Evaluated,650,649,unknown,Unknown
http://ecust.edu.cn,Compliant,Granular Consent Evaluated,647,646,cn,Asia
http://dominican.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://cmc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,659,659,unknown,Unknown
http://msoe.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://regis.edu,Compliant,Granular Consent Evaluated,668,676,unknown,Unknown
http://rhodes.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,661,661,unknown,Unknown
http://cupl.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://ucv.edu.pe,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,pe,Unknown
https://usnwc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,677,677,unknown,Unknown
https://sfusd.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,674,674,unknown,Unknown
http://udmercy.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://unca.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,682,682,unknown,Unknown
http://apus.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,708,708,unknown,Unknown
https://regiscollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,703,703,unknown,Unknown
http://augustana.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://iium.edu.my,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,700,700,my,Asia
http://brockport.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,704,704,unknown,Unknown
http://ouc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://ashland.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,715,715,unknown,Unknown
http://swjtu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://morehouse.edu,Compliant,No Granular Options Found,715,714,unknown,Unknown
http://usa.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,749,749,unknown,Unknown
https://tau.edu.ng,Compliant,No Granular Options Found,718,722,ng,Africa
http://nl.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://cca.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://essec.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://gazi.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,735,735,tr,Unknown
http://annauniv.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://valenciacollege.edu,Compliant,No Granular Options Found,745,747,unknown,Unknown
http://omu.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,740,740,tr,Unknown
http://umr.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://blcu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://utp.edu.co,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,co,South America
http://smcvt.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://up.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,749,749,unknown,Unknown
https://ufpel.edu.br,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,20,20,br,South America
http://ivytech.edu,Compliant,Granular Consent Evaluated,97,112,unknown,Unknown
http://whut.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://csp.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,127,127,unknown,Unknown
http://ynu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://hlc.edu.tw,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,115,115,tw,Unknown
http://buct.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://owu.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,133,133,unknown,Unknown
https://washcoll.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,141,141,unknown,Unknown
https://uca.edu.ar,Partially Compliant - Cookie Banner Present notworking accept/reject ,Error in Granular Consent Evaluation,168,168,ar,South America
http://hunnu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://nso.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,148,148,unknown,Unknown
https://chp.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,178,178,unknown,Unknown
https://nuaa.edu.cn,Compliant,Granular Consent Evaluated,164,163,cn,Asia
http://alquds.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,168,168,unknown,Unknown
https://bjtu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,166,166,cn,Asia
https://ug.edu.gh,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,165,165,gh,Unknown
http://rwu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://eafit.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,co,South America
http://uthsc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://redlands.edu,Compliant,Granular Consent Evaluated,225,228,unknown,Unknown
http://au.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://mnstate.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://pittstate.edu,Compliant,No Granular Options Found,213,214,unknown,Unknown
https://ln.edu.hk,Non-Compliant - No Consent Mechanism,No Granular Options Found,227,227,hk,Unknown
https://noirlab.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,219,219,unknown,Unknown
http://goucher.edu,Compliant,No Granular Options Found,235,238,unknown,Unknown
https://cu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,233,233,unknown,Unknown
http://messiah.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://neiu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,253,253,unknown,Unknown
http://ftu.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,vn,Unknown
http://barry.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://daoduytu.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,vn,Unknown
http://uncp.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://carthage.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://stmarys-ca.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,262,262,unknown,Unknown
https://bloomu.edu,Compliant,Granular Consent Evaluated,280,281,unknown,Unknown
http://genome.ucsc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,267,267,unknown,Unknown
http://agnesscott.edu,Compliant,No Granular Options Found,281,282,unknown,Unknown
http://montgomerycollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,282,282,unknown,Unknown
https://muhlenberg.edu,Compliant,No Granular Options Found,279,281,unknown,Unknown
https://pvamu.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,271,271,unknown,Unknown
http://tsu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://swufe.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://eurac.edu,Compliant,Granular Consent Evaluated,274,274,unknown,Unknown
http://anselm.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,283,283,unknown,Unknown
https://ggu.edu,Compliant,No Granular Options Found,288,289,unknown,Unknown
http://jcu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://hebeea.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://icesi.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,co,South America
http://apsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://wilkes.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://fullsail.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,296,296,unknown,Unknown
http://dhu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://hm.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,299,299,unknown,Unknown
http://jsu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://egs.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,296,296,unknown,Unknown
http://leiden.edu,Compliant,No Granular Options Found,307,309,unknown,Unknown
http://msudenver.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://harding.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://hzau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://nwmissouri.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://uaptc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,327,327,unknown,Unknown
http://icsi.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
